ID	Assay Type	AvgSpotLen	Bases	BioProject	BioSample	Bytes	Center Name	Chlorophyll_Sensor	Citation	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Depth	ENA-FIRST-PUBLIC (run)	ENA-LAST-UPDATE (run)	environment_(biome)	environment_(feature)	environment_(material)	environmental_package	Event_Date/Time_End	Event_Date/Time_Start	Event_Label	Experiment	Further_Details	INSDC_center_name	INSDC_first_public	INSDC_last_update	INSDC_status	Instrument	Last_Update_Date	Latitude_End	Latitude_Start	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Longitude_End	Longitude_Start	Nitrate_Sensor	Organism	Oxygen_Sensor	Platform	project_name	Protocol_Label	ReleaseDate	create_date	version	Salinity_Sensor	Sample_Collection_Device	Sample Name	Sample_name	Sample_Status	Sampling_Campaign	Sampling_Platform	Sampling_Station	size_fraction_lower_threshold	Size_Fraction_Upper_Threshold	SRA Study	temperature	INSDC_center_alias	external_id	Submitter_Id	ENA_first_public	ENA_last_update	Marine_Region	Alias	Description	ENA_checklist	SRA_accession	title	instrument_model (run)	ENA-FIRST-PUBLIC	ENA-LAST-UPDATE	Scientific_Name
ERR315861	WGS	212	7931520724	PRJEB1787	SAMEA2591084	4858394759	GSC	0.0419	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	5	2013-07-19	2018-11-16	marine biome (ENVO:00000447)	surface water (ENVO:00002042) layer	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2009-11-18T10:46Z	2009-11-18T08:41Z	TARA_20091118T0841Z_023_EVENT_PUMP	ERX289009	tbd	Genoscope	2014-07-11T17:13:11Z	2014-11-06T09:09:24Z	public	Illumina HiSeq 2000	2014-03-01Z	42.1874	42.2038	APYAOSE	PAIRED	RANDOM	METAGENOMIC	17.7189	17.715	99999	marine metagenome	221.457208	ILLUMINA	Tara Oceans	BACT_NUC-DNA(100L)_W0.22-1.6	2013-12-25T00:00:00Z	2013-08-03T04:55:00Z	1	38.201396	PUMP (High Volume Peristaltic Pump)	SAMEA2591084	ERS477979	This version is NOT FINAL but can be used to provide data discovery services	TARA_20091111Z	SV Tara	TARA_023	0.22	1.6	ERP001736	17.321979	GSC					(search radius=5 degree) Marine Ecoregion:Adriatic Sea (MRGID:3314), Marine Ecoregion:Ionian Sea (MRGID:3351)	TARA_E500000075	This sample (TARA_E500000075) was collected in the marine biome (ENVO:00000447) during Tara Oceans expedition on date/time=2009-11-18T08:41Z at station TARA_023 (latitudeN=42.2038\, longitudeE=17.715) from a surface water (ENVO:00002042) layer at a dept...	ERC000030	ERS477979	TARA_20091118T0841Z_023_EVENT_PUMP_P_S_(5-7m)_BACT_NUC-DNA(100L)_W0.22-1.6_TARA_E500000075				
ERR164407	WGS	572	161939738	PRJEB1787	SAMEA2591108	371656281	GSC	0.01585	tbd	public	run.zq,sff,sra	ena,gs,ncbi,s3	ena,gs.us-east1,ncbi.public,s3.us-east-1	5	2013-04-12	2018-11-16	marine biome (ENVO:00000447)	surface water (ENVO:00002042) layer	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2009-12-15T13:30Z	2009-12-15T10:41Z	TARA_20091215T1041Z_030_EVENT_PUMP	ERX140284	tbd	Genoscope	2014-07-11T17:13:11Z	2014-11-06T09:09:25Z	public	454 GS FLX Titanium	2014-05-01Z	33.9203	33.9179	APYCOTS	SINGLE	RANDOM	METAGENOMIC	32.8411	32.898	-0.447961	marine metagenome	207.738375	LS454	Tara Oceans	BACT_NUC-DNA(100L)_W0.22-1.6	2013-12-25T00:00:00Z	2013-04-12T21:02:00Z	1	39.425208	PUMP (High Volume Peristaltic Pump)	SAMEA2591108	ERS478017	This version is NOT FINAL but can be used to provide data discovery services	TARA_20091214Z	SV Tara	TARA_030	0.22	1.6	ERP001736	20.460612	GSC					(search radius=5 degree) Marine Ecoregion:Levantine Sea (MRGID:21895)	TARA_A100001015	This sample (TARA_A100001015) was collected in the marine biome (ENVO:00000447) during Tara Oceans expedition on date/time=2009-12-15T10:41Z at station TARA_030 (latitudeN=33.9179\, longitudeE=32.898) from a surface water (ENVO:00002042) layer at a dept...	ERC000030	ERS478017	TARA_20091215T1041Z_030_EVENT_PUMP_P_S_(5-7m)_BACT_NUC-DNA(100L)_W0.22-1.6_TARA_A100001015				
ERR164408	WGS	575	158117434	PRJEB1787	SAMEA2591098	361205885	GSC	0.0599	tbd	public	run.zq,sff,sra	ena,gs,ncbi,s3	ena,gs.us-east1,ncbi.public,s3.us-east-1	55	2013-04-12	2018-11-16	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2009-11-18T15:46Z	2009-11-18T13:50Z	TARA_20091118T1240Z_023_EVENT_PUMP	ERX140285	tbd	Genoscope	2014-07-18T17:01:27Z	2014-11-06T09:09:25Z	public	454 GS FLX Titanium	2014-05-01Z	42.1659	42.1735	APYBOTM	SINGLE	RANDOM	METAGENOMIC	17.7285	17.7252	99999	marine metagenome	224.786708	LS454	Tara Oceans	BACT_NUC-DNA(100L)_W0.22-1.6	2013-12-25T00:00:00Z	2013-04-12T21:04:00Z	1	38.472729	PUMP (High Volume Peristaltic Pump) with ECOTriplet	SAMEA2591098	ERS477998	This version is NOT FINAL but can be used to provide data discovery services	TARA_20091111Z	SV Tara	TARA_023	0.22	1.6	ERP001736	15.194062	GSC					(search radius=5 degree) Marine Ecoregion:Adriatic Sea (MRGID:3314), Marine Ecoregion:Ionian Sea (MRGID:3351)	TARA_E500000081	This sample (TARA_E500000081) was collected in the marine biome (ENVO:00000447) during Tara Oceans expedition on date/time=2009-11-18T13:50Z at station TARA_023 (latitudeN=42.1735\, longitudeE=17.7252) from a deep chlorophyll maximum layer (ENVO:xxxxxxx...	ERC000030	ERS477998	TARA_20091118T1240Z_023_EVENT_PUMP_P_D_(55-57m)_BACT_NUC-DNA(100L)_W0.22-1.6_TARA_E500000081				
ERR164409	WGS	570	147569855	PRJEB1787	SAMEA2591084	340422739	GSC	0.0419	tbd	public	run.zq,sff,sra	ena,gs,ncbi,s3	ena,gs.us-east1,ncbi.public,s3.us-east-1	5	2013-04-12	2018-11-16	marine biome (ENVO:00000447)	surface water (ENVO:00002042) layer	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2009-11-18T10:46Z	2009-11-18T08:41Z	TARA_20091118T0841Z_023_EVENT_PUMP	ERX140286	tbd	Genoscope	2014-07-11T17:13:11Z	2014-11-06T09:09:24Z	public	454 GS FLX Titanium	2014-03-01Z	42.1874	42.2038	APYAOTM	SINGLE	RANDOM	METAGENOMIC	17.7189	17.715	99999	marine metagenome	221.457208	LS454	Tara Oceans	BACT_NUC-DNA(100L)_W0.22-1.6	2013-12-25T00:00:00Z	2013-04-12T21:03:00Z	1	38.201396	PUMP (High Volume Peristaltic Pump)	SAMEA2591084	ERS477979	This version is NOT FINAL but can be used to provide data discovery services	TARA_20091111Z	SV Tara	TARA_023	0.22	1.6	ERP001736	17.321979	GSC					(search radius=5 degree) Marine Ecoregion:Adriatic Sea (MRGID:3314), Marine Ecoregion:Ionian Sea (MRGID:3351)	TARA_E500000075	This sample (TARA_E500000075) was collected in the marine biome (ENVO:00000447) during Tara Oceans expedition on date/time=2009-11-18T08:41Z at station TARA_023 (latitudeN=42.2038\, longitudeE=17.715) from a surface water (ENVO:00002042) layer at a dept...	ERC000030	ERS477979	TARA_20091118T0841Z_023_EVENT_PUMP_P_S_(5-7m)_BACT_NUC-DNA(100L)_W0.22-1.6_TARA_E500000075				
ERR598942	WGS	197	35484585604	PRJEB1787	SAMEA2623135	24088872941	GSC	0.436597	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	45	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2011-10-19 2:07	2011-10-19 0:09	TARA_20111019T0009Z_133_EVENT_PUMP	ERX555907	tbd	Genoscope	2014-09-12T17:03:39Z	2015-11-04T11:49:48Z	public	Illumina HiSeq 2000	2014-05-01Z	35.4118	35.4002	APY_AFNIOSF_r1	PAIRED	RANDOM	METAGENOMIC	-127.7122	-127.7499	4.832723	marine metagenome	227.686042	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-3	2014-09-13T00:00:00Z	2014-09-17T21:38:00Z	1	33.241367	PUMP (High Volume Peristaltic Pump) with ECOTriplet	SAMEA2623135	TARA_B100001094	This version can be used to provide data discovery services	TARA_20110928Z	SV Tara	TARA_133	0.22	3	ERP001736	13.159842	GSC	SAMEA2623135	TARA_B100001094	2014-09-12	2015-11-04										
ERR598943	WGS	200	7278294015	PRJEB1787	SAMEA2622173	4377701937	GSC	0.238224	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	5	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2011-04-21 23:14	2011-04-21 20:07	TARA_20110421T2007Z_102_EVENT_PUMP	ERX556029	tbd	Genoscope	2014-09-12T17:03:39Z	2015-11-04T11:49:30Z	public	Illumina HiSeq 2000	2014-05-01Z	-5.254	-5.2529	APY_ADCIOSF_r1	PAIRED	RANDOM	METAGENOMIC	-85.2248	-85.1545	11.688971	marine metagenome	205.992583	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-3	2014-09-13T00:00:00Z	2014-09-17T19:06:00Z	1	34.748175	PUMP (High Volume Peristaltic Pump)	SAMEA2622173	TARA_B100000900	This version can be used to provide data discovery services	TARA_20110401Z	SV Tara	TARA_102	0.22	3	ERP001736	24.943108	GSC	SAMEA2622173	TARA_B100000900	2014-09-12	2015-11-04	(search radius=5 degrees) Marine Ecoregion:Eastern Galapagos Islands (MRGID:21870), Marine Ecoregion:Guayaquil (MRGID:21974)									
ERR598944	WGS	198	34239796554	PRJEB1787	SAMEA2623907	22348941290	GSC	0.001345	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	800	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	mesopelagic zone (ENVO:00000213)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2012-03-19 18:18	2012-03-19 14:59:48	TARA_20120319T1502Z_152_Combined-EVENTS_CAST	ERX556000	tbd	Genoscope	2014-09-12T17:03:38Z	2015-11-04T11:48:56Z	public	Illumina HiSeq 2000	2014-05-01Z	43.7649	43.7182	APY_AGTIOSF_r1	PAIRED	RANDOM	METAGENOMIC	-16.8935	-16.8714	18.205769	marine metagenome	175.306683	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-3	2014-09-13T00:00:00Z	2014-09-18T23:42:00Z	1	35.539507	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	SAMEA2623907	TARA_B100001179	This version can be used to provide data discovery services	TARA_20120314Z	SV Tara	TARA_152	0.22	3	ERP001736	10.21177	GSC	SAMEA2623907	TARA_B100001179	2014-09-12	2015-11-04										
ERR598945	WGS	199	6712020566	PRJEB1787	SAMEA2621487	4232433810	GSC	0.109555	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	5	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2011-01-03 16:00	2011-01-03 11:05	TARA_20110103T1105Z_084_EVENT_PUMP	ERX555982	tbd	Genoscope	2014-09-12T17:03:39Z	2015-11-04T11:49:31Z	public	Illumina HiSeq 2000	2014-05-01Z	-60.3606	-60.2287	APY_ACNIOSF_r1	PAIRED	RANDOM	METAGENOMIC	-60.5096	-60.6476	24.423039	marine metagenome	338.2982	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-3	2014-09-13T00:00:00Z	2014-09-17T19:52:00Z	1	33.71972	PUMP (High Volume Peristaltic Pump)	SAMEA2621487	TARA_B100000780	This version can be used to provide data discovery services	TARA_20101231Z	SV Tara	TARA_084	0.22	3	ERP001736	1.84402	GSC	SAMEA2621487	TARA_B100000780	2014-09-12	2015-11-04	(search radius=5 degrees) Marine Ecoregion:South Shetland Islands (MRGID:21925)									
ERR598946	WGS	197	22656255966	PRJEB1787	SAMEA2622149	15148936996	GSC	0.121464	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	177	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2011-04-16 19:52	2011-04-16 13:03:08	TARA_20110416T1306Z_100_Combined-EVENTS_CAST	ERX555949	tbd	Genoscope	2014-09-12T17:03:38Z	2015-11-04T11:49:15Z	public	Illumina HiSeq 2000	2014-05-01Z	-12.9057	-12.9794	APY_ADBIOSF_r1	PAIRED	RANDOM	METAGENOMIC	-96.155	-96.0232	21.068385	marine metagenome	0.70843	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-3	2014-09-13T00:00:00Z	2014-09-17T21:26:00Z	1	34.840218	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	SAMEA2622149	TARA_B100000959	This version can be used to provide data discovery services	TARA_20110401Z	SV Tara	TARA_100	0.22	3	ERP001736	13.014573	GSC	SAMEA2622149	TARA_B100000959	2014-09-12	2015-11-04										
ERR598947	WGS	198	31291032798	PRJEB1787	SAMEA2620995	20882865518	GSC	0.011208	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	700	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	mesopelagic zone (ENVO:00000213)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2010-09-13 17:43	2010-09-13 13:02:33	TARA_20100913T1303Z_068_Combined-EVENTS_CAST	ERX555969	tbd	Genoscope	2014-09-12T17:03:38Z	2015-11-04T11:48:46Z	public	Illumina HiSeq 2000	2014-05-01Z	-31.056	-31.0198	APY_AAMIOSF_r1	PAIRED	RANDOM	METAGENOMIC	4.6606	4.6685	25.846888	marine metagenome	195.168847	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-3	2014-09-13T00:00:00Z	2014-09-20T05:17:00Z	1	34.477664	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	SAMEA2620995	TARA_B100000470	This version can be used to provide data discovery services	TARA_20100905Z	SV Tara	TARA_068	0.22	3	ERP001736	7.026748	GSC	SAMEA2620995	TARA_B100000470	2014-09-12	2015-11-04										
ERR598948	WGS	198	30355108818	PRJEB1787	SAMEA2622690	19798057477	GSC	0.295808	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	115	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2011-07-28 20:03	2011-07-28 17:15:56	TARA_20110728T1718Z_122_Combined-EVENTS_CAST	ERX555932	tbd	Genoscope	2014-09-12T17:03:38Z	2015-11-04T11:48:58Z	public	Illumina HiSeq 2000	2014-05-01Z	-8.9632	-9.0063	APY_AEDIOSF_r1	PAIRED	RANDOM	METAGENOMIC	-139.2276	-139.1394	2.333576	marine metagenome	179.916875	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-3	2014-09-13T00:00:00Z	2014-09-18T02:10:00Z	1	36.097575	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	SAMEA2622690	TARA_B100000700	This version can be used to provide data discovery services	TARA_20110726Z	SV Tara	TARA_122	0.22	3	ERP001736	24.69625	GSC	SAMEA2622690	TARA_B100000700	2014-09-12	2015-11-04	(search radius=5 degrees) Marine Province:Marquesas (MRGID:21741), Marine Ecoregion:Marquesas (MRGID:21741)									
ERR598949	WGS	198	6211136515	PRJEB1787	SAMEA2620021	3839319702	GSC	0.604752	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	25	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2010-03-15 12:46	2010-03-15 11:18	TARA_20100315T1118Z_038_EVENT_PUMP	ERX556061	tbd	Genoscope	2014-09-12T17:03:36Z	2015-11-04T11:48:14Z	public	Illumina HiSeq 2000	2014-05-01Z	19.0108	19.0284	APY_ABTIOSF_r1	PAIRED	RANDOM	METAGENOMIC	64.532	64.5126	1.230122	marine metagenome	154.699917	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-1.6	2014-09-13T00:00:00Z	2014-09-17T19:19:00Z	1	99999	PUMP (High Volume Peristaltic Pump) with ECOTriplet	SAMEA2620021	TARA_B100000073	This version can be used to provide data discovery services	TARA_20100309Z	SV Tara	TARA_038	0.22	1.6	ERP001736	25.494408	GSC	SAMEA2620021	TARA_B100000073	2014-09-12	2015-11-04										
ERR598950	WGS	200	6220650813	PRJEB1787	SAMEA2619399	3894784607	GSC	0.090621	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	40	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2009-09-15 18:45	2009-09-15 18:00	TARA_20090915T1800Z_004_EVENT_PUMP	ERX556067	tbd	Genoscope	2014-09-12T17:03:37Z	2015-11-04T11:48:30Z	public	Illumina HiSeq 2000	2014-05-01Z	35.5571	36.5533	APY_ABCIOSF_r1	PAIRED	RANDOM	METAGENOMIC	-6.5586	-6.5669	99999	marine metagenome	99999	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-1.6	2014-09-13T00:00:00Z	2014-09-17T19:39:00Z	1	36.63313	PUMP (High Volume Peristaltic Pump)	SAMEA2619399	TARA_X000000368	This version can be used to provide data discovery services	TARA_20090913Z	SV Tara	TARA_004	0.22	1.6	ERP001736	20.408907	GSC	SAMEA2619399	TARA_X000000368	2014-09-12	2015-11-04	(search radius=5 degrees) Marine Ecoregion:Alboran Sea (MRGID:3324)									
ERR598951	WGS	199	6025483748	PRJEB1787	SAMEA2619766	3833609469	GSC	0.121845	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	5	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2009-11-23 11:18	2009-11-23 9:12	TARA_20091123T0912Z_025_EVENT_PUMP	ERX556082	tbd	Genoscope	2014-09-12T17:03:37Z	2015-11-04T11:48:37Z	public	Illumina HiSeq 2000	2014-05-01Z	39.3599	39.3888	APY_ABFIOSF_r1	PAIRED	RANDOM	METAGENOMIC	19.4084	19.3905	99999	marine metagenome	218.016833	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-1.6	2014-09-13T00:00:00Z	2014-09-17T19:25:00Z	1	38.182917	PUMP (High Volume Peristaltic Pump)	SAMEA2619766	TARA_E500000178	This version can be used to provide data discovery services	TARA_20091122Z	SV Tara	TARA_025	0.22	1.6	ERP001736	18.342533	GSC	SAMEA2619766	TARA_E500000178	2014-09-12	2015-11-04	(search radius=5 degrees) Marine Province:Mediterranean Sea (MRGID:8552), Marine Ecoregion:Adriatic Sea (MRGID:3314), Marine Ecoregion:Ionian Sea (MRGID:3351)									
ERR598952	WGS	199	4157857128	PRJEB1787	SAMEA2622336	2522122494	GSC	0.737378	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	30	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2011-05-12 23:30	2011-05-12 22:15	TARA_20110512T2215Z_109_EVENT_PUMP	ERX556128	tbd	Genoscope	2014-09-12T17:03:38Z	2015-11-04T11:49:00Z	public	Illumina HiSeq 2000	2014-05-01Z	2.0663	2.0299	APY_ADGIOSF_r1	PAIRED	RANDOM	METAGENOMIC	-84.5304	-84.5546	3.886605	marine metagenome	203.127654	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-3	2014-09-13T00:00:00Z	2014-09-17T21:20:00Z	1	34.344808	PUMP (High Volume Peristaltic Pump) with ECOTriplet	SAMEA2622336	TARA_B100000927	This version can be used to provide data discovery services	TARA_20110509Z	SV Tara	TARA_109	0.22	3	ERP001736	26.532035	GSC	SAMEA2622336	TARA_B100000927	2014-09-12	2015-11-04	(search radius=5 degrees) Marine Ecoregion:Eastern Galapagos Islands (MRGID:21870), Marine Ecoregion:Cocos Islands (MRGID:21970)									
ERR598953	WGS	197	8988482022	PRJEB1787	SAMEA2622149	5827189529	GSC	0.121464	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	177	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2011-04-16 19:52	2011-04-16 13:03:08	TARA_20110416T1306Z_100_Combined-EVENTS_CAST	ERX556081	tbd	Genoscope	2014-09-12T17:03:38Z	2015-11-04T11:49:15Z	public	Illumina HiSeq 2000	2014-05-01Z	-12.9057	-12.9794	APY_ADBIOSF_r1	PAIRED	RANDOM	METAGENOMIC	-96.155	-96.0232	21.068385	marine metagenome	0.70843	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-3	2014-09-13T00:00:00Z	2014-09-17T20:29:00Z	1	34.840218	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	SAMEA2622149	TARA_B100000959	This version can be used to provide data discovery services	TARA_20110401Z	SV Tara	TARA_100	0.22	3	ERP001736	13.014573	GSC	SAMEA2622149	TARA_B100000959	2014-09-12	2015-11-04										
ERR598954	WGS	197	39368758098	PRJEB1787	SAMEA2622518	27313357526	GSC	0.04895	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	5	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2011-06-14 20:05	2011-06-14 16:45	TARA_20110614T1645Z_112_EVENT_PUMP	ERX555919	tbd	Genoscope	2014-09-12T17:03:38Z	2015-11-04T11:48:59Z	public	Illumina HiSeq 2000	2014-05-01Z	-23.24	-23.2811	APY_ADXIOSF_r1	PAIRED	RANDOM	METAGENOMIC	-129.4851	-129.3947	-0.916543	marine metagenome	202.174583	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-3	2014-09-13T00:00:00Z	2014-09-19T10:17:00Z	1	36.453917	PUMP (High Volume Peristaltic Pump)	SAMEA2622518	TARA_B100000941	This version can be used to provide data discovery services	TARA_20110520Z	SV Tara	TARA_112	0.22	3	ERP001736	24.237467	GSC	SAMEA2622518	TARA_B100000941	2014-09-12	2015-11-04	(search radius=5 degrees) Marine Ecoregion:Rapa-Pitcairn (MRGID:21942)									
ERR598955	WGS	198	34361551651	PRJEB1787	SAMEA2619376	23662511280	GSC	0.078	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	5	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2009-09-15 14:30	2009-09-15 11:30	TARA_20090915T1130Z_004_EVENT_PUMP	ERX555964	tbd	Genoscope	2014-09-12T17:03:36Z	2015-11-04T11:48:17Z	public	Illumina HiSeq 2000	2014-05-01Z	35.5571	36.5533	APY_ABBIOSF_r1	PAIRED	RANDOM	METAGENOMIC	-6.5586	-6.5669	99999	marine metagenome	99999	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-1.6	2014-09-13T00:00:00Z	2014-09-23T09:00:00Z	1	36.6324	PUMP (High Volume Peristaltic Pump)	SAMEA2619376	TARA_X000000263	This version can be used to provide data discovery services	TARA_20090913Z	SV Tara	TARA_004	0.22	1.6	ERP001736	20.5251	GSC	SAMEA2619376	TARA_X000000263	2014-09-12	2015-11-04	(search radius=5 degrees) Marine Ecoregion:Alboran Sea (MRGID:3324)									
ERR598956	WGS	199	9384215799	PRJEB1787	SAMEA2622733	5976596005	GSC	0.051638	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	150	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	marine epipelagic mixed layer (ENVO:xxxxxxxxx)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2011-08-02 0:37	2011-08-01 17:52:45	TARA_20110801T1755Z_123_Combined-EVENTS_CAST	ERX555950	tbd	Genoscope	2014-09-12T17:03:38Z	2015-11-04T11:48:52Z	public	Illumina HiSeq 2000	2014-05-01Z	-8.896	-8.9109	APY_AEGIOSF_r1	PAIRED	RANDOM	METAGENOMIC	-140.2861	-140.2845	5.023264	marine metagenome	161.3185	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-3	2014-09-13T00:00:00Z	2014-09-17T21:58:00Z	1	35.88072	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	SAMEA2622733	TARA_B100000686	This version can be used to provide data discovery services	TARA_20110726Z	SV Tara	TARA_123	0.22	3	ERP001736	22.1151	GSC	SAMEA2622733	TARA_B100000686	2014-09-12	2015-11-04	(search radius=5 degrees) Marine Province:Marquesas (MRGID:21741), Marine Ecoregion:Marquesas (MRGID:21741)									
